Htno,Subcode,Subname,Internals,Grade,Credits
20B81A05D0,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,25,D,3.0
20B81A05D0,R2021052,OPERATING SYSTEMS,25,F,0.0
20B81A05D0,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0.0
20B81A05D1,R2021052,OPERATING SYSTEMS,24,D,3.0
20B81A05D3,R2021052,OPERATING SYSTEMS,25,F,0.0
20B81A05D3,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,26,D,3.0
20B81A05D4,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,30,C,3.0
20B81A05D5,R2021011,MATHEMATICS-III,21,F,0.0
20B81A05D5,R2021052,OPERATING SYSTEMS,26,F,0.0
20B81A05D6,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,28,C,3.0
20B81A05E1,R2021052,OPERATING SYSTEMS,27,F,0.0
20B81A05E1,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,26,C,3.0
20B81A05E4,R2021052,OPERATING SYSTEMS,25,C,3.0
20B81A05F6,R2021011,MATHEMATICS-III,18,F,0.0
20B81A05F6,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,26,D,3.0
20B81A05F6,R2021052,OPERATING SYSTEMS,25,F,0.0
20B81A05F6,R2021053,SOFTWARE ENGINEERING,24,E,3.0
20B81A05F8,R2021052,OPERATING SYSTEMS,19,D,3.0
20B81A05G0,R2021011,MATHEMATICS-III,17,F,0.0
20B81A05G2,R2021011,MATHEMATICS-III,17,F,0.0
20B81A05G2,R2021052,OPERATING SYSTEMS,28,F,0.0
20B81A05G6,R2021011,MATHEMATICS-III,14,F,0.0
20B81A05G8,R2021011,MATHEMATICS-III,25,F,0.0
20B81A05H1,R2021011,MATHEMATICS-III,18,F,0.0
20B81A05H1,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,22,F,0.0
20B81A05H1,R2021053,SOFTWARE ENGINEERING,24,F,0.0
20B81A05H1,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,F,0.0
20B81A05H3,R2021011,MATHEMATICS-III,24,F,0.0
20B81A05H3,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,22,D,3.0
20B81A05H3,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,24,F,0.0
20B81A05H6,R2021011,MATHEMATICS-III,18,E,3.0
20B81A05H8,R2021011,MATHEMATICS-III,29,C,3.0
20B81A05I5,R2021011,MATHEMATICS-III,27,F,0.0
20B81A05I6,R2021052,OPERATING SYSTEMS,26,C,3.0
20B81A05I6,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,24,C,3.0
20B81A05I7,R2021011,MATHEMATICS-III,16,E,3.0
20B81A05I7,R2021052,OPERATING SYSTEMS,22,F,0.0
20B81A05I8,R2021011,MATHEMATICS-III,13,E,3.0
20B81A05I8,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,18,D,3.0
20B81A05I8,R2021052,OPERATING SYSTEMS,25,D,3.0
20B81A05J1,R2021011,MATHEMATICS-III,20,E,3.0
20B81A05J1,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,23,D,3.0
20B81A05J1,R2021052,OPERATING SYSTEMS,20,F,0.0
20B81A05J1,R2021053,SOFTWARE ENGINEERING,17,F,0.0
20B81A05J1,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0.0
20B81A05J3,R2021011,MATHEMATICS-III,23,F,0.0
20B81A05J3,R2021052,OPERATING SYSTEMS,27,F,0.0
20B81A05J3,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0.0
20B81A1205,R2021052,OPERATING SYSTEMS,16,F,0.0
20B81A1206,R2021011,MATHEMATICS-III,22,D,3.0
20B81A1206,R2021121,DATABASE MANAGEMENT SYSTEMS,17,E,3.0
20B81A1212,R2021052,OPERATING SYSTEMS,20,F,0.0
20B81A1213,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,27,D,3.0
20B81A1219,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,19,D,3.0
20B81A1222,R2021011,MATHEMATICS-III,25,F,0.0
20B81A1222,R2021052,OPERATING SYSTEMS,22,F,0.0
20B81A1222,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0.0
20B81A1222,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,24,D,3.0
20B81A1223,R2021011,MATHEMATICS-III,20,F,0.0
20B81A1223,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,17,F,0.0
20B81A1226,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,24,D,3.0
20B81A1226,R2021052,OPERATING SYSTEMS,23,F,0.0
20B81A1226,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0.0
20B81A1226,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,24,C,3.0
20B81A1228,R2021011,MATHEMATICS-III,24,F,0.0
20B81A1228,R2021121,DATABASE MANAGEMENT SYSTEMS,18,F,0.0
20B81A1230,R2021011,MATHEMATICS-III,22,F,0.0
20B81A1230,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,21,F,0.0
20B81A1230,R2021052,OPERATING SYSTEMS,21,F,0.0
20B81A1230,R2021121,DATABASE MANAGEMENT SYSTEMS,17,F,0.0
20B81A1230,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,20,F,0.0
20B81A1233,R2021011,MATHEMATICS-III,16,F,0.0
20B81A1233,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,19,F,0.0
20B81A1234,R2021011,MATHEMATICS-III,23,F,0.0
20B81A1234,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,21,F,0.0
20B81A1234,R2021052,OPERATING SYSTEMS,19,F,0.0
20B81A1234,R2021121,DATABASE MANAGEMENT SYSTEMS,17,F,0.0
20B81A1234,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,26,F,0.0
20B81A1237,R2021011,MATHEMATICS-III,17,F,0.0
20B81A1237,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,19,F,0.0
20B81A1237,R2021052,OPERATING SYSTEMS,12,F,0.0
20B81A1237,R2021121,DATABASE MANAGEMENT SYSTEMS,16,F,0.0
20B81A1240,R2021011,MATHEMATICS-III,24,F,0.0
20B81A1240,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0.0
20B81A1246,R2021011,MATHEMATICS-III,20,F,0.0
20B81A1246,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0.0
20B81A1250,R2021011,MATHEMATICS-III,23,D,3.0
20B81A1257,R2021121,DATABASE MANAGEMENT SYSTEMS,21,D,3.0
20B81A1260,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,21,D,3.0
20B81A1260,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0.0
20B81A1268,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,15,ABSENT,0.0
20B81A1268,R2021052,OPERATING SYSTEMS,14,ABSENT,0.0
20B81A1268,R2021121,DATABASE MANAGEMENT SYSTEMS,16,ABSENT,0.0
20B81A1271,R2021011,MATHEMATICS-III,24,D,3.0
20B81A1271,R2021052,OPERATING SYSTEMS,17,F,0.0
20B81A1271,R2021121,DATABASE MANAGEMENT SYSTEMS,18,F,0.0
20B81A1271,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,22,ABSENT,0.0
20B81A1273,R2021011,MATHEMATICS-III,22,F,0.0
20B81A1273,R2021121,DATABASE MANAGEMENT SYSTEMS,22,D,3.0
20B81A1275,R2021011,MATHEMATICS-III,22,F,0.0
20B81A1275,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,20,F,0.0
20B81A1275,R2021052,OPERATING SYSTEMS,20,F,0.0
20B81A1275,R2021121,DATABASE MANAGEMENT SYSTEMS,15,F,0.0
20B81A1275,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,19,F,0.0
20B81A1284,R2021011,MATHEMATICS-III,19,F,0.0
20B81A1284,R2021052,OPERATING SYSTEMS,19,D,3.0
20B81A1289,R2021121,DATABASE MANAGEMENT SYSTEMS,23,C,3.0
20B81A1290,R2021011,MATHEMATICS-III,25,D,3.0
20B81A1292,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,24,F,0.0
20B81A1294,R2021011,MATHEMATICS-III,23,F,0.0
20B81A1294,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,19,F,0.0
20B81A1294,R2021121,DATABASE MANAGEMENT SYSTEMS,18,F,0.0
20B81A1296,R2021011,MATHEMATICS-III,19,F,0.0
20B81A1296,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,19,D,3.0
20B81A1296,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0.0
20B81A1299,R2021121,DATABASE MANAGEMENT SYSTEMS,19,D,3.0
20B81A12A5,R2021011,MATHEMATICS-III,19,F,0.0
20B81A12A5,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,23,D,3.0
20B81A12A5,R2021121,DATABASE MANAGEMENT SYSTEMS,15,F,0.0
20B81A12A5,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,17,F,0.0
20B81A12A6,R2021121,DATABASE MANAGEMENT SYSTEMS,21,F,0.0
20B81A12A7,R2021011,MATHEMATICS-III,19,F,0.0
20B81A12A7,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,20,D,3.0
20B81A12A7,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0.0
20B81A12A8,R2021011,MATHEMATICS-III,22,D,3.0
20B81A12A8,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,24,C,3.0
20B81A12A9,R2021011,MATHEMATICS-III,20,F,0.0
20B81A12A9,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,19,D,3.0
20B81A12B1,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,19,D,3.0
20B81A12B1,R2021052,OPERATING SYSTEMS,17,E,3.0
20B81A12B1,R2021121,DATABASE MANAGEMENT SYSTEMS,18,E,3.0
20B81A12B4,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,19,F,0.0
20B81A12B9,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,23,D,3.0
20B81A12B9,R2021121,DATABASE MANAGEMENT SYSTEMS,21,F,0.0
20B81A12C3,R2021011,MATHEMATICS-III,22,F,0.0
20B81A12C3,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,20,F,0.0
20B85A0104,R1921016,TRANSPORTATION ENGINEERING-I,15,F,0.0
20B85A0233,R1921024,ELECTRO MAGNETIC FIELDS,14,F,0.0
20B85A0234,R1921025,THERMAL AND HYDRO PRIME MOVERS,14,D,3.0
20B85A0304,R1921031,VECTOR CALCULUS & FOURIER TRANSFORMS,17,B,3.0
20B85A0306,R1921031,VECTOR CALCULUS & FOURIER TRANSFORMS,16,B,3.0
20B85A0310,R1921031,VECTOR CALCULUS & FOURIER TRANSFORMS,19,B,3.0
20B85A0322,R1921035,THERMODYNAMICS,14,F,0.0
20B85A0330,R1921031,VECTOR CALCULUS & FOURIER TRANSFORMS,16,B,3.0
20B85A0330,R1921034,PRODUCTION TECHNOLOGY,13,D,3.0
20B85A0332,R1921031,VECTOR CALCULUS & FOURIER TRANSFORMS,14,A,3.0
20B85A0410,R1921044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,11,F,0.0
20B85A0414,R1921043,SIGNALS AND SYSTEMS,12,ABSENT,0.0
20B85A0414,R1921044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,16,F,0.0
20B85A0417,R1921044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,13,D,3.0
20B85A0511,R1921051,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,18,C,4.0
20B85A1203,R1921121,DISCRETE MATHEMATICAL STRUCTURES,19,ABSENT,0.0
20HK1A0101,R2021012,STRENGTH OF MATERIALS-I,16,D,3.0
20HK1A0102,R2021011,MATHEMATICS-III,21,F,0.0
20HK1A0102,R2021012,STRENGTH OF MATERIALS-I,15,F,0.0
20HK1A0102,R2021013,FLUID MECHANICS,21,F,0.0
20HK1A0102,R2021015,HIGHWAY ENGINEERING,20,F,0.0
20HK1A0503,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,25,D,3.0
20HK1A0517,R2021052,OPERATING SYSTEMS,28,F,0.0
20HK1A0517,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,27,C,3.0
20HK1A0529,R2021011,MATHEMATICS-III,17,D,3.0
20HK1A0529,R2021052,OPERATING SYSTEMS,28,F,0.0
20HK1A0529,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,F,0.0
20HK1A0533,R2021011,MATHEMATICS-III,13,F,0.0
20HK1A0533,R2021052,OPERATING SYSTEMS,28,F,0.0
20HK1A0533,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,19,F,0.0
21B85A0105,R2021011,MATHEMATICS-III,22,C,3.0
21B85A0106,R2021011,MATHEMATICS-III,18,F,0.0
21B85A0106,R2021014,SURVEYING AND GEOMETRICS,18,F,0.0
21B85A0107,R2021011,MATHEMATICS-III,19,F,0.0
21B85A0107,R2021014,SURVEYING AND GEOMETRICS,17,E,3.0
21B85A0107,R2021015,HIGHWAY ENGINEERING,19,D,3.0
21B85A0110,R2021011,MATHEMATICS-III,24,D,3.0
21B85A0111,R2021011,MATHEMATICS-III,25,F,0.0
21B85A0112,R2021012,STRENGTH OF MATERIALS-I,22,C,3.0
21B85A0113,R2021011,MATHEMATICS-III,22,D,3.0
21B85A0114,R2021011,MATHEMATICS-III,16,F,0.0
21B85A0114,R2021012,STRENGTH OF MATERIALS-I,13,E,3.0
21B85A0114,R2021013,FLUID MECHANICS,20,E,3.0
21B85A0114,R2021014,SURVEYING AND GEOMETRICS,18,F,0.0
21B85A0114,R2021015,HIGHWAY ENGINEERING,17,E,3.0
21B85A0115,R2021011,MATHEMATICS-III,17,F,0.0
21B85A0116,R2021011,MATHEMATICS-III,23,F,0.0
21B85A0118,R2021011,MATHEMATICS-III,22,C,3.0
21B85A0120,R2021011,MATHEMATICS-III,21,F,0.0
21B85A0120,R2021014,SURVEYING AND GEOMETRICS,19,F,0.0
21B85A0121,R2021011,MATHEMATICS-III,19,F,0.0
21B85A0121,R2021012,STRENGTH OF MATERIALS-I,18,E,3.0
21B85A0121,R2021014,SURVEYING AND GEOMETRICS,17,E,3.0
21B85A0121,R2021015,HIGHWAY ENGINEERING,18,E,3.0
21B85A0201,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,19,E,3.0
21B85A0201,R2021025,ELECTRO MAGNETIC FIELDS,20,C,3.0
21B85A0202,R2021022,ELECTRONIC DEVICES AND CIRCUITS,22,D,3.0
21B85A0202,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,21,E,3.0
21B85A0202,R2021024,DC MACHINES AND TRANSFORMERS,22,C,3.0
21B85A0203,R2021022,ELECTRONIC DEVICES AND CIRCUITS,18,F,0.0
21B85A0203,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,21,F,0.0
21B85A0204,R2021021,MATHEMATICS-IV,18,F,0.0
21B85A0204,R2021022,ELECTRONIC DEVICES AND CIRCUITS,19,F,0.0
21B85A0204,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,23,F,0.0
21B85A0204,R2021024,DC MACHINES AND TRANSFORMERS,19,E,3.0
21B85A0204,R2021025,ELECTRO MAGNETIC FIELDS,23,F,0.0
21B85A0205,R2021021,MATHEMATICS-IV,17,F,0.0
21B85A0205,R2021022,ELECTRONIC DEVICES AND CIRCUITS,21,F,0.0
21B85A0205,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,18,F,0.0
21B85A0205,R2021025,ELECTRO MAGNETIC FIELDS,21,F,0.0
21B85A0206,R2021022,ELECTRONIC DEVICES AND CIRCUITS,18,D,3.0
21B85A0206,R2021024,DC MACHINES AND TRANSFORMERS,18,C,3.0
21B85A0206,R2021025,ELECTRO MAGNETIC FIELDS,22,D,3.0
21B85A0207,R2021021,MATHEMATICS-IV,24,D,3.0
21B85A0207,R2021022,ELECTRONIC DEVICES AND CIRCUITS,20,D,3.0
21B85A0208,R2021024,DC MACHINES AND TRANSFORMERS,20,D,3.0
21B85A0208,R2021025,ELECTRO MAGNETIC FIELDS,20,C,3.0
21B85A0209,R2021022,ELECTRONIC DEVICES AND CIRCUITS,23,D,3.0
21B85A0209,R2021024,DC MACHINES AND TRANSFORMERS,20,C,3.0
21B85A0210,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,23,E,3.0
21B85A0210,R2021025,ELECTRO MAGNETIC FIELDS,23,D,3.0
21B85A0212,R2021021,MATHEMATICS-IV,19,D,3.0
21B85A0212,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,21,E,3.0
21B85A0213,R2021021,MATHEMATICS-IV,20,F,0.0
21B85A0213,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,24,D,3.0
21B85A0214,R2021021,MATHEMATICS-IV,21,F,0.0
21B85A0215,R2021021,MATHEMATICS-IV,22,D,3.0
21B85A0215,R2021022,ELECTRONIC DEVICES AND CIRCUITS,21,F,0.0
21B85A0215,R2021024,DC MACHINES AND TRANSFORMERS,24,C,3.0
21B85A0216,R2021021,MATHEMATICS-IV,20,F,0.0
21B85A0216,R2021022,ELECTRONIC DEVICES AND CIRCUITS,19,F,0.0
21B85A0216,R2021024,DC MACHINES AND TRANSFORMERS,19,D,3.0
21B85A0216,R2021025,ELECTRO MAGNETIC FIELDS,20,D,3.0
21B85A0218,R2021022,ELECTRONIC DEVICES AND CIRCUITS,17,F,0.0
21B85A0218,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,25,D,3.0
21B85A0218,R2021024,DC MACHINES AND TRANSFORMERS,19,D,3.0
21B85A0219,R2021021,MATHEMATICS-IV,17,F,0.0
21B85A0219,R2021022,ELECTRONIC DEVICES AND CIRCUITS,16,F,0.0
21B85A0219,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,21,F,0.0
21B85A0219,R2021024,DC MACHINES AND TRANSFORMERS,15,E,3.0
21B85A0219,R2021025,ELECTRO MAGNETIC FIELDS,21,F,0.0
21B85A0220,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,18,F,0.0
21B85A0220,R2021025,ELECTRO MAGNETIC FIELDS,19,ABSENT,0.0
21B85A0221,R2021021,MATHEMATICS-IV,20,F,0.0
21B85A0221,R2021022,ELECTRONIC DEVICES AND CIRCUITS,17,F,0.0
21B85A0224,R2021021,MATHEMATICS-IV,18,F,0.0
21B85A0224,R2021022,ELECTRONIC DEVICES AND CIRCUITS,18,F,0.0
21B85A0224,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,22,F,0.0
21B85A0224,R2021024,DC MACHINES AND TRANSFORMERS,17,F,0.0
21B85A0224,R2021025,ELECTRO MAGNETIC FIELDS,19,ABSENT,0.0
21B85A0225,R2021021,MATHEMATICS-IV,25,C,3.0
21B85A0226,R2021021,MATHEMATICS-IV,21,D,3.0
21B85A0226,R2021022,ELECTRONIC DEVICES AND CIRCUITS,21,D,3.0
21B85A0228,R2021021,MATHEMATICS-IV,17,E,3.0
21B85A0228,R2021022,ELECTRONIC DEVICES AND CIRCUITS,21,E,3.0
21B85A0233,R2021024,DC MACHINES AND TRANSFORMERS,22,C,3.0
21B85A0234,R2021021,MATHEMATICS-IV,13,E,3.0
21B85A0234,R2021022,ELECTRONIC DEVICES AND CIRCUITS,20,F,0.0
21B85A0234,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,19,D,3.0
21B85A0235,R2021024,DC MACHINES AND TRANSFORMERS,24,B,3.0
21B85A0237,R2021021,MATHEMATICS-IV,21,F,0.0
21B85A0237,R2021022,ELECTRONIC DEVICES AND CIRCUITS,23,F,0.0
21B85A0237,R2021024,DC MACHINES AND TRANSFORMERS,23,E,3.0
21B85A0238,R2021024,DC MACHINES AND TRANSFORMERS,19,C,3.0
21B85A0239,R2021021,MATHEMATICS-IV,15,E,3.0
21B85A0239,R2021025,ELECTRO MAGNETIC FIELDS,18,E,3.0
21B85A0240,R2021021,MATHEMATICS-IV,18,D,3.0
21B85A0240,R2021022,ELECTRONIC DEVICES AND CIRCUITS,15,F,0.0
21B85A0240,R2021023,ELECTRICAL CIRCUIT ANALYSIS-II,21,D,3.0
21B85A0240,R2021024,DC MACHINES AND TRANSFORMERS,13,E,3.0
21B85A0240,R2021025,ELECTRO MAGNETIC FIELDS,23,D,3.0
21B85A0301,R2021031,MECHANICS OF SOLIDS,19,E,3.0
21B85A0301,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,23,F,0.0
21B85A0302,R2021031,MECHANICS OF SOLIDS,11,F,0.0
21B85A0302,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,20,F,0.0
21B85A0302,R2021034,KINEMATICS OF MACHINERY,17,F,0.0
21B85A0305,R2021011,MATHEMATICS-III,15,E,3.0
21B85A0307,R2021011,MATHEMATICS-III,11,F,0.0
21B85A0307,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,19,D,3.0
21B85A0307,R2021034,KINEMATICS OF MACHINERY,14,F,0.0
21B85A0309,R2021031,MECHANICS OF SOLIDS,4,F,0.0
21B85A0309,R2021034,KINEMATICS OF MACHINERY,16,F,0.0
21B85A0310,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,20,F,0.0
21B85A0311,R2021034,KINEMATICS OF MACHINERY,11,F,0.0
21B85A0312,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,20,F,0.0
21B85A0313,R2021011,MATHEMATICS-III,13,E,3.0
21B85A0315,R2021034,KINEMATICS OF MACHINERY,15,F,0.0
21B85A0316,R2021011,MATHEMATICS-III,15,E,3.0
21B85A0316,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,20,D,3.0
21B85A0317,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,18,F,0.0
21B85A0318,R2021011,MATHEMATICS-III,5,F,0.0
21B85A0318,R2021031,MECHANICS OF SOLIDS,8,F,0.0
21B85A0318,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,13,F,0.0
21B85A0318,R2021033,PRODUCTION TECHNOLOGY,13,F,0.0
21B85A0318,R2021034,KINEMATICS OF MACHINERY,9,F,0.0
21B85A0318,R2021035,COMPUTER AIDED ENGINEERING DRAWING PRACT,9,B,1.5
21B85A0318,R2021036,FLUID MECHANICS & HYDRAULIC MACHINES LAB,8,A,1.5
21B85A0318,R2021037,PRODUCTION TECHNOLOGY LAB,10,A,1.5
21B85A0318,R2021038,DRAFTING AND MODELING LAB,0,ABSENT,0.0
21B85A0319,R2021011,MATHEMATICS-III,16,D,3.0
21B85A0319,R2021033,PRODUCTION TECHNOLOGY,21,D,3.0
21B85A0321,R2021011,MATHEMATICS-III,15,F,0.0
21B85A0321,R2021034,KINEMATICS OF MACHINERY,10,F,0.0
21B85A0322,R2021011,MATHEMATICS-III,14,E,3.0
21B85A0323,R2021011,MATHEMATICS-III,17,E,3.0
21B85A0324,R2021011,MATHEMATICS-III,11,F,0.0
21B85A0324,R2021031,MECHANICS OF SOLIDS,12,E,3.0
21B85A0324,R2021033,PRODUCTION TECHNOLOGY,15,E,3.0
21B85A0325,R2021011,MATHEMATICS-III,13,E,3.0
21B85A0326,R2021011,MATHEMATICS-III,17,E,3.0
21B85A0327,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,20,F,0.0
21B85A0330,R2021011,MATHEMATICS-III,16,F,0.0
21B85A0330,R2021031,MECHANICS OF SOLIDS,13,F,0.0
21B85A0330,R2021032,FLUID MECHANICS & HYDRAULIC MACHINES,18,F,0.0
21B85A0330,R2021034,KINEMATICS OF MACHINERY,16,F,0.0
21B85A0331,R2021033,PRODUCTION TECHNOLOGY,20,D,3.0
21B85A0335,R2021011,MATHEMATICS-III,13,F,0.0
21B85A0338,R2021011,MATHEMATICS-III,17,F,0.0
21B85A0341,R2021011,MATHEMATICS-III,18,E,3.0
21B85A0401,R2021043,SIGNALS AND SYSTEMS,24,F,0.0
21B85A0401,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,17,F,0.0
21B85A0404,R2021043,SIGNALS AND SYSTEMS,18,E,3.0
21B85A0404,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,16,E,3.0
21B85A0406,R2021043,SIGNALS AND SYSTEMS,20,C,3.0
21B85A0408,R2021043,SIGNALS AND SYSTEMS,19,E,3.0
21B85A0408,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,15,E,3.0
21B85A0408,R2021046,ELECTRONIC DEVICES AND CIRCUITS-LAB,9,B,1.5
21B85A0409,R2021043,SIGNALS AND SYSTEMS,18,F,0.0
21B85A0413,R2021042,SWITCHING THEORY AND LOGIC DESIGN,26,D,3.0
21B85A0413,R2021043,SIGNALS AND SYSTEMS,20,E,3.0
21B85A0415,R2021043,SIGNALS AND SYSTEMS,22,F,0.0
21B85A0416,R2021041,ELECTRONIC DEVICES AND CIRCUITS,18,C,3.0
21B85A0416,R2021043,SIGNALS AND SYSTEMS,19,E,3.0
21B85A0416,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,26,D,3.0
21B85A0418,R2021041,ELECTRONIC DEVICES AND CIRCUITS,19,E,3.0
21B85A0418,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,24,D,3.0
21B85A0420,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,23,D,3.0
21B85A0421,R2021043,SIGNALS AND SYSTEMS,22,D,3.0
21B85A0421,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,18,D,3.0
21B85A0422,R2021043,SIGNALS AND SYSTEMS,22,D,3.0
21B85A0422,R2021044,RANDOM VARIABLES AND STOCHASTIC PROCESSE,23,D,3.0
21B85A0501,R2021011,MATHEMATICS-III,7,ABSENT,0.0
21B85A0501,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,13,ABSENT,0.0
21B85A0501,R2021052,OPERATING SYSTEMS,10,F,0.0
21B85A0501,R2021053,SOFTWARE ENGINEERING,14,ABSENT,0.0
21B85A0501,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,14,ABSENT,0.0
21B85A0501,R2021055,OBJECT ORIENTED PROGRAMMING THROUGH C++,12,A+,1.5
21B85A0501,R2021056,OPERATING SYSTEMS LAB,10,B,1.5
21B85A0501,R2021057,SOFTWARE ENGINEERING LAB,0,C,1.5
21B85A0501,R2021058,APPLICATIONS OF PYTHON-NUMPY(SKILL ORIEN,0,A,2.0
21B85A0503,R2021011,MATHEMATICS-III,17,F,0.0
21B85A0504,R2021052,OPERATING SYSTEMS,26,D,3.0
21B85A0505,R2021011,MATHEMATICS-III,16,E,3.0
21B85A0505,R2021053,SOFTWARE ENGINEERING,25,D,3.0
21B85A0506,R2021052,OPERATING SYSTEMS,19,D,3.0
21B85A0506,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,25,C,3.0
21B85A0507,R2021011,MATHEMATICS-III,15,F,0.0
21B85A0507,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,20,C,3.0
21B85A0507,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0.0
21B85A0508,R2021011,MATHEMATICS-III,21,E,3.0
21B85A0508,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,27,C,3.0
21B85A0508,R2021053,SOFTWARE ENGINEERING,22,E,3.0
