Htno,Subcode,Subname,Internals,Grade,Credits
20B81A1281,R2022054,JAVA PROGRAMMING,26,D,3.0
20B81A1281,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
20B81A1281,R2022121,STATISTICS WITH R,23,D,3.0
20B81A1281,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,26,C,3.0
20B81A1281,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,23,D,3.0
20B81A1281,R2022124,UML LAB,15,A+,2.0
20B81A1281,R2022125,FOSS LAB,14,A+,1.0
20B81A1281,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1281,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1282,R2022054,JAVA PROGRAMMING,28,D,3.0
20B81A1282,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,C,3.0
20B81A1282,R2022121,STATISTICS WITH R,25,C,3.0
20B81A1282,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,23,D,3.0
20B81A1282,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,26,C,3.0
20B81A1282,R2022124,UML LAB,14,A+,2.0
20B81A1282,R2022125,FOSS LAB,15,A+,1.0
20B81A1282,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A1282,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1283,R2022054,JAVA PROGRAMMING,20,B,3.0
20B81A1283,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,17,D,3.0
20B81A1283,R2022121,STATISTICS WITH R,18,E,3.0
20B81A1283,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,15,D,3.0
20B81A1283,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,17,C,3.0
20B81A1283,R2022124,UML LAB,12,A,2.0
20B81A1283,R2022125,FOSS LAB,15,A+,1.0
20B81A1283,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1283,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1284,R2022054,JAVA PROGRAMMING,24,F,0.0
20B81A1284,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,16,C,3.0
20B81A1284,R2022121,STATISTICS WITH R,18,E,3.0
20B81A1284,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,16,E,3.0
20B81A1284,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,17,D,3.0
20B81A1284,R2022124,UML LAB,13,A,2.0
20B81A1284,R2022125,FOSS LAB,13,A,1.0
20B81A1284,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A1284,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1285,R2022054,JAVA PROGRAMMING,9,F,0.0
20B81A1285,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,9,F,0.0
20B81A1285,R2022121,STATISTICS WITH R,9,F,0.0
20B81A1285,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,5,F,0.0
20B81A1285,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,9,F,0.0
20B81A1285,R2022124,UML LAB,10,B,2.0
20B81A1285,R2022125,FOSS LAB,10,B,1.0
20B81A1285,R2022126,JAVA PROGRAMMING LAB,7,B,1.5
20B81A1285,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1286,R2022054,JAVA PROGRAMMING,28,D,3.0
20B81A1286,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,C,3.0
20B81A1286,R2022121,STATISTICS WITH R,28,C,3.0
20B81A1286,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,26,C,3.0
20B81A1286,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,24,D,3.0
20B81A1286,R2022124,UML LAB,15,A+,2.0
20B81A1286,R2022125,FOSS LAB,14,A+,1.0
20B81A1286,R2022126,JAVA PROGRAMMING LAB,15,A+,1.5
20B81A1286,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1287,R2022054,JAVA PROGRAMMING,28,A,3.0
20B81A1287,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,D,3.0
20B81A1287,R2022121,STATISTICS WITH R,28,C,3.0
20B81A1287,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,24,C,3.0
20B81A1287,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,24,A,3.0
20B81A1287,R2022124,UML LAB,15,A+,2.0
20B81A1287,R2022125,FOSS LAB,14,A+,1.0
20B81A1287,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1287,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1288,R2022054,JAVA PROGRAMMING,27,D,3.0
20B81A1288,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20B81A1288,R2022121,STATISTICS WITH R,24,C,3.0
20B81A1288,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,24,D,3.0
20B81A1288,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,20,D,3.0
20B81A1288,R2022124,UML LAB,14,A+,2.0
20B81A1288,R2022125,FOSS LAB,14,A+,1.0
20B81A1288,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1288,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1289,R2022054,JAVA PROGRAMMING,28,B,3.0
20B81A1289,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20B81A1289,R2022121,STATISTICS WITH R,26,C,3.0
20B81A1289,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,23,D,3.0
20B81A1289,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,21,D,3.0
20B81A1289,R2022124,UML LAB,14,A+,2.0
20B81A1289,R2022125,FOSS LAB,13,A,1.0
20B81A1289,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A1289,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1290,R2022054,JAVA PROGRAMMING,25,D,3.0
20B81A1290,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,F,0.0
20B81A1290,R2022121,STATISTICS WITH R,20,E,3.0
20B81A1290,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,21,E,3.0
20B81A1290,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,17,E,3.0
20B81A1290,R2022124,UML LAB,13,A,2.0
20B81A1290,R2022125,FOSS LAB,12,B,1.0
20B81A1290,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A1290,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1291,R2022054,JAVA PROGRAMMING,27,A+,3.0
20B81A1291,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,C,3.0
20B81A1291,R2022121,STATISTICS WITH R,21,D,3.0
20B81A1291,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,19,D,3.0
20B81A1291,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,23,A,3.0
20B81A1291,R2022124,UML LAB,14,A+,2.0
20B81A1291,R2022125,FOSS LAB,14,A+,1.0
20B81A1291,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1291,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1292,R2022054,JAVA PROGRAMMING,24,D,3.0
20B81A1292,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,20,D,3.0
20B81A1292,R2022121,STATISTICS WITH R,19,E,3.0
20B81A1292,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,15,E,3.0
20B81A1292,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,13,F,0.0
20B81A1292,R2022124,UML LAB,12,A,2.0
20B81A1292,R2022125,FOSS LAB,12,B,1.0
20B81A1292,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A1292,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1293,R2022054,JAVA PROGRAMMING,28,B,3.0
20B81A1293,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,C,3.0
20B81A1293,R2022121,STATISTICS WITH R,27,C,3.0
20B81A1293,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,23,D,3.0
20B81A1293,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,23,C,3.0
20B81A1293,R2022124,UML LAB,15,A+,2.0
20B81A1293,R2022125,FOSS LAB,13,B,1.0
20B81A1293,R2022126,JAVA PROGRAMMING LAB,15,A+,1.5
20B81A1293,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1294,R2022054,JAVA PROGRAMMING,20,E,3.0
20B81A1294,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,17,F,0.0
20B81A1294,R2022121,STATISTICS WITH R,11,E,3.0
20B81A1294,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,16,F,0.0
20B81A1294,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,19,F,0.0
20B81A1294,R2022124,UML LAB,13,A,2.0
20B81A1294,R2022125,FOSS LAB,12,A,1.0
20B81A1294,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A1294,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1295,R2022054,JAVA PROGRAMMING,29,A,3.0
20B81A1295,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,C,3.0
20B81A1295,R2022121,STATISTICS WITH R,29,A,3.0
20B81A1295,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,23,C,3.0
20B81A1295,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,25,B,3.0
20B81A1295,R2022124,UML LAB,14,A+,2.0
20B81A1295,R2022125,FOSS LAB,14,A+,1.0
20B81A1295,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1295,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1296,R2022054,JAVA PROGRAMMING,21,E,3.0
20B81A1296,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,C,3.0
20B81A1296,R2022121,STATISTICS WITH R,16,E,3.0
20B81A1296,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,14,E,3.0
20B81A1296,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,16,E,3.0
20B81A1296,R2022124,UML LAB,12,A,2.0
20B81A1296,R2022125,FOSS LAB,12,B,1.0
20B81A1296,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A1296,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1297,R2022054,JAVA PROGRAMMING,24,B,3.0
20B81A1297,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
20B81A1297,R2022121,STATISTICS WITH R,22,C,3.0
20B81A1297,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,22,D,3.0
20B81A1297,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,21,C,3.0
20B81A1297,R2022124,UML LAB,14,A+,2.0
20B81A1297,R2022125,FOSS LAB,13,A,1.0
20B81A1297,R2022126,JAVA PROGRAMMING LAB,15,A+,1.5
20B81A1297,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A1298,R2022054,JAVA PROGRAMMING,27,D,3.0
20B81A1298,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,27,B,3.0
20B81A1298,R2022121,STATISTICS WITH R,24,D,3.0
20B81A1298,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,25,D,3.0
20B81A1298,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,21,D,3.0
20B81A1298,R2022124,UML LAB,14,A+,2.0
20B81A1298,R2022125,FOSS LAB,14,A+,1.0
20B81A1298,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1298,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A1299,R2022054,JAVA PROGRAMMING,27,C,3.0
20B81A1299,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
20B81A1299,R2022121,STATISTICS WITH R,22,D,3.0
20B81A1299,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,20,C,3.0
20B81A1299,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,22,C,3.0
20B81A1299,R2022124,UML LAB,14,A,2.0
20B81A1299,R2022125,FOSS LAB,12,A,1.0
20B81A1299,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A1299,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12A0,R2022054,JAVA PROGRAMMING,20,E,3.0
20B81A12A0,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,D,3.0
20B81A12A0,R2022121,STATISTICS WITH R,14,F,0.0
20B81A12A0,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,17,F,0.0
20B81A12A0,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,14,E,3.0
20B81A12A0,R2022124,UML LAB,12,B,2.0
20B81A12A0,R2022125,FOSS LAB,12,A,1.0
20B81A12A0,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A12A0,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12A1,R2022054,JAVA PROGRAMMING,28,C,3.0
20B81A12A1,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,27,C,3.0
20B81A12A1,R2022121,STATISTICS WITH R,26,C,3.0
20B81A12A1,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,22,D,3.0
20B81A12A1,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,21,C,3.0
20B81A12A1,R2022124,UML LAB,13,A,2.0
20B81A12A1,R2022125,FOSS LAB,14,A+,1.0
20B81A12A1,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12A1,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12A2,R2022054,JAVA PROGRAMMING,29,C,3.0
20B81A12A2,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,C,3.0
20B81A12A2,R2022121,STATISTICS WITH R,26,C,3.0
20B81A12A2,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,25,D,3.0
20B81A12A2,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,26,C,3.0
20B81A12A2,R2022124,UML LAB,14,A+,2.0
20B81A12A2,R2022125,FOSS LAB,14,A+,1.0
20B81A12A2,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12A2,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12A3,R2022054,JAVA PROGRAMMING,27,C,3.0
20B81A12A3,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,D,3.0
20B81A12A3,R2022121,STATISTICS WITH R,23,C,3.0
20B81A12A3,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,20,E,3.0
20B81A12A3,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,23,C,3.0
20B81A12A3,R2022124,UML LAB,14,A+,2.0
20B81A12A3,R2022125,FOSS LAB,14,A+,1.0
20B81A12A3,R2022126,JAVA PROGRAMMING LAB,15,A+,1.5
20B81A12A3,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12A4,R2022054,JAVA PROGRAMMING,27,C,3.0
20B81A12A4,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,C,3.0
20B81A12A4,R2022121,STATISTICS WITH R,28,C,3.0
20B81A12A4,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,27,C,3.0
20B81A12A4,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,26,C,3.0
20B81A12A4,R2022124,UML LAB,15,A+,2.0
20B81A12A4,R2022125,FOSS LAB,14,A+,1.0
20B81A12A4,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12A4,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12A5,R2022054,JAVA PROGRAMMING,24,E,3.0
20B81A12A5,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,D,3.0
20B81A12A5,R2022121,STATISTICS WITH R,21,F,0.0
20B81A12A5,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,21,E,3.0
20B81A12A5,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,19,E,3.0
20B81A12A5,R2022124,UML LAB,12,A,2.0
20B81A12A5,R2022125,FOSS LAB,12,A,1.0
20B81A12A5,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A12A5,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12A6,R2022054,JAVA PROGRAMMING,25,F,0.0
20B81A12A6,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,C,3.0
20B81A12A6,R2022121,STATISTICS WITH R,23,D,3.0
20B81A12A6,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,19,E,3.0
20B81A12A6,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,23,F,0.0
20B81A12A6,R2022124,UML LAB,13,A,2.0
20B81A12A6,R2022125,FOSS LAB,12,A,1.0
20B81A12A6,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12A6,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12A7,R2022054,JAVA PROGRAMMING,21,E,3.0
20B81A12A7,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,D,3.0
20B81A12A7,R2022121,STATISTICS WITH R,20,E,3.0
20B81A12A7,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,20,F,0.0
20B81A12A7,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,20,F,0.0
20B81A12A7,R2022124,UML LAB,12,A,2.0
20B81A12A7,R2022125,FOSS LAB,12,A,1.0
20B81A12A7,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A12A7,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12A8,R2022054,JAVA PROGRAMMING,25,D,3.0
20B81A12A8,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,C,3.0
20B81A12A8,R2022121,STATISTICS WITH R,23,D,3.0
20B81A12A8,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,20,D,3.0
20B81A12A8,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,17,E,3.0
20B81A12A8,R2022124,UML LAB,14,A+,2.0
20B81A12A8,R2022125,FOSS LAB,12,A,1.0
20B81A12A8,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A12A8,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12A9,R2022054,JAVA PROGRAMMING,22,D,3.0
20B81A12A9,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,21,D,3.0
20B81A12A9,R2022121,STATISTICS WITH R,20,F,0.0
20B81A12A9,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,15,E,3.0
20B81A12A9,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,16,D,3.0
20B81A12A9,R2022124,UML LAB,12,B,2.0
20B81A12A9,R2022125,FOSS LAB,12,B,1.0
20B81A12A9,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A12A9,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12B0,R2022054,JAVA PROGRAMMING,13,F,0.0
20B81A12B0,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,16,F,0.0
20B81A12B0,R2022121,STATISTICS WITH R,5,F,0.0
20B81A12B0,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,15,F,0.0
20B81A12B0,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,11,F,0.0
20B81A12B0,R2022124,UML LAB,11,B,2.0
20B81A12B0,R2022125,FOSS LAB,12,B,1.0
20B81A12B0,R2022126,JAVA PROGRAMMING LAB,12,A,1.5
20B81A12B0,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12B1,R2022054,JAVA PROGRAMMING,21,D,3.0
20B81A12B1,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,12,E,3.0
20B81A12B1,R2022121,STATISTICS WITH R,16,F,0.0
20B81A12B1,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,17,F,0.0
20B81A12B1,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,18,F,0.0
20B81A12B1,R2022124,UML LAB,12,B,2.0
20B81A12B1,R2022125,FOSS LAB,12,A,1.0
20B81A12B1,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A12B1,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12B2,R2022054,JAVA PROGRAMMING,28,C,3.0
20B81A12B2,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,28,C,3.0
20B81A12B2,R2022121,STATISTICS WITH R,28,C,3.0
20B81A12B2,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,28,C,3.0
20B81A12B2,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,27,D,3.0
20B81A12B2,R2022124,UML LAB,14,A,2.0
20B81A12B2,R2022125,FOSS LAB,13,A+,1.0
20B81A12B2,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12B2,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12B3,R2022054,JAVA PROGRAMMING,27,B,3.0
20B81A12B3,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,26,C,3.0
20B81A12B3,R2022121,STATISTICS WITH R,24,D,3.0
20B81A12B3,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,24,D,3.0
20B81A12B3,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,23,B,3.0
20B81A12B3,R2022124,UML LAB,14,A+,2.0
20B81A12B3,R2022125,FOSS LAB,14,A+,1.0
20B81A12B3,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12B3,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12B4,R2022054,JAVA PROGRAMMING,21,E,3.0
20B81A12B4,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,F,0.0
20B81A12B4,R2022121,STATISTICS WITH R,20,D,3.0
20B81A12B4,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,20,E,3.0
20B81A12B4,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,16,E,3.0
20B81A12B4,R2022124,UML LAB,12,B,2.0
20B81A12B4,R2022125,FOSS LAB,12,A,1.0
20B81A12B4,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A12B4,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12B5,R2022054,JAVA PROGRAMMING,26,A,3.0
20B81A12B5,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,D,3.0
20B81A12B5,R2022121,STATISTICS WITH R,29,C,3.0
20B81A12B5,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,25,D,3.0
20B81A12B5,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,26,C,3.0
20B81A12B5,R2022124,UML LAB,15,A+,2.0
20B81A12B5,R2022125,FOSS LAB,14,A+,1.0
20B81A12B5,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12B5,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12B6,R2022054,JAVA PROGRAMMING,27,C,3.0
20B81A12B6,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
20B81A12B6,R2022121,STATISTICS WITH R,26,C,3.0
20B81A12B6,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,24,D,3.0
20B81A12B6,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,20,E,3.0
20B81A12B6,R2022124,UML LAB,14,A+,2.0
20B81A12B6,R2022125,FOSS LAB,14,A+,1.0
20B81A12B6,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12B6,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12B7,R2022054,JAVA PROGRAMMING,24,C,3.0
20B81A12B7,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,C,3.0
20B81A12B7,R2022121,STATISTICS WITH R,17,D,3.0
20B81A12B7,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,17,E,3.0
20B81A12B7,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,16,D,3.0
20B81A12B7,R2022124,UML LAB,13,A,2.0
20B81A12B7,R2022125,FOSS LAB,14,A+,1.0
20B81A12B7,R2022126,JAVA PROGRAMMING LAB,14,A+,1.5
20B81A12B7,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12B8,R2022054,JAVA PROGRAMMING,26,D,3.0
20B81A12B8,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,D,3.0
20B81A12B8,R2022121,STATISTICS WITH R,23,D,3.0
20B81A12B8,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,23,E,3.0
20B81A12B8,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,21,F,0.0
20B81A12B8,R2022124,UML LAB,14,A+,2.0
20B81A12B8,R2022125,FOSS LAB,15,A+,1.0
20B81A12B8,R2022126,JAVA PROGRAMMING LAB,15,A+,1.5
20B81A12B8,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,A+,2.0
20B81A12B9,R2022054,JAVA PROGRAMMING,22,D,3.0
20B81A12B9,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,D,3.0
20B81A12B9,R2022121,STATISTICS WITH R,22,F,0.0
20B81A12B9,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,19,E,3.0
20B81A12B9,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,16,E,3.0
20B81A12B9,R2022124,UML LAB,12,A,2.0
20B81A12B9,R2022125,FOSS LAB,12,A,1.0
20B81A12B9,R2022126,JAVA PROGRAMMING LAB,13,A+,1.5
20B81A12B9,R2022128,DISTRIBUTED TECHNOLOGIES-MONGODB(SKILL O,0,B,2.0
20B81A12C0,R2022054,JAVA PROGRAMMING,27,C,3.0
20B81A12C0,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,C,3.0
20B81A12C0,R2022121,STATISTICS WITH R,20,D,3.0
20B81A12C0,R2022122,PRINCIPLES OF SOFTWARE ENGINEERING,19,D,3.0
20B81A12C0,R2022123,AUTOMATA THEORY AND COMPILER DESIGN,19,E,3.0
20B81A12C0,R2022124,UML LAB,14,A+,2.0
